Mês;Central Regulação;Unidade de saúde;Unidade de saúde/Região;Especialidade;Sub-Especialidade;Complexidade;Vagas ofertadas;Vagas não preenchidas;Perda primária;Agendamentos cancelados pelo solicitante ou rotina automática;Perda primária sem cancelamentos;Agendamentos;Compareceu;Faltantes;Perda secundária;Tempo médio de espera (Dias)
2026/08;CENTRAL DE REGULACAO DE MONTIVIDIU;2535637 / HOSPITAL MATERNO INFANTIL DONA ZEBINA;SUDOESTE I;CIRURGIA;CIRURGIA GERAL PEQUENA CIRURGIA;ALTA;17.0;11.0;64.71;0;64.71;6.0;6;0.0;0.0;6.33
2026/08;CENTRAL DE REGULACAO DE MONTIVIDIU;2535637 / HOSPITAL MATERNO INFANTIL DONA ZEBINA;SUDOESTE I;PSIQUIATRIA;PSIQUIATRIA GERAL;ALTA;20.0;15.0;75.0;3;60.0;5.0;0;0.0;0.0;2.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;FISIATRIA;FISIATRIA REABILITAÇÃO FÍSICA;ALTA;74.0;4.0;5.41;4;0.0;70.0;37;32.0;45.71;211.14
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;FISIOTERAPIA;FISIOTERAPIA GERAL;ALTA;648.0;538.0;83.02;26;79.01;110.0;82;28.0;25.45;1.61
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;NEUROLOGIA;NEUROLOGIA REABILITAÇÃO INTELECTUAL;ALTA;112.0;8.0;7.14;8;0.0;104.0;100;4.0;3.85;381.48
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;OFTALMOLOGIA;OFTALMOLOGIA CATARATA;ALTA;440.0;2.0;0.45;2;0.0;438.0;321;117.0;26.71;20.96
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;OFTALMOLOGIA;OFTALMOLOGIA PTERIGIO;ALTA;56.0;3.0;5.36;3;0.0;53.0;33;20.0;37.74;299.02
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA GERAL;ALTA;64.0;3.0;4.69;3;0.0;61.0;49;12.0;19.67;37.35
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;OTORRINOLARINGOLOGIA;OTORRINOLARINGOLOGIA REABILITAÇÃO AUDITIVA;ALTA;193.0;0.0;0.0;0;0.0;193.0;137;54.0;27.98;290.58
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;254908 / UTIRV;SUDOESTE I;UROLOGIA;UROLOGIA GERAL;ALTA;79.0;1.0;1.27;1;0.0;78.0;70;8.0;10.26;4.22
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589060 / CLINICA DE DOENCAS RENAIS;SUDOESTE I;NEFROLOGIA;NEFROLOGIA GERAL;ALTA;33.0;0.0;0.0;0;0.0;31.0;25;5.0;16.13;92.11
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589060 / CLINICA DE DOENCAS RENAIS;SUDOESTE I;NEFROLOGIA;NEFROLOGIA HEMODIÁLISE;ALTA;751.0;743.0;98.93;1;98.8;8.0;3;0.0;0.0;3.0
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589060 / CLINICA DE DOENCAS RENAIS;SUDOESTE I;NEFROLOGIA;NEFROLOGIA PEDIATRICA;ALTA;12.0;1.0;8.33;1;0.0;8.0;8;0.0;0.0;63.38
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;ALERGOLOGIA E IMUNOLOGIA;ALERGOLOGIA E IMUNOLOGIA PEDIATRIA;ALTA;10.0;0.0;0.0;0;0.0;10.0;7;0.0;0.0;87.23
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;CARDIOLOGIA;CARDIOLOGIA GERAL;ALTA;31.0;0.0;0.0;0;0.0;18.0;12;0.0;0.0;2.53
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;CARDIOLOGIA;CARDIOLOGIA INSUFICIENCIA CARDIACA;ALTA;33.0;1.0;3.03;1;0.0;32.0;24;0.0;0.0;6.19
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA GERAL;ALTA;173.0;0.0;0.0;0;0.0;22.0;13;0.0;0.0;49.22
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA PEDIATRICA;ALTA;8.0;0.0;0.0;0;0.0;8.0;7;0.0;0.0;101.5
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;FISIOTERAPIA;FISIOTERAPIA GERAL;ALTA;1160.0;1099.0;94.74;6;94.22;61.0;42;16.0;26.23;16.19
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;FONOAUDIOLOGIA;FONOAUDIOLOGIA GERAL;ALTA;300.0;284.0;94.67;1;94.33;16.0;6;6.0;37.5;246.8
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;GASTROENTEROLOGIA;GASTROENTEROLOGIA GERAL;ALTA;34.0;0.0;0.0;0;0.0;28.0;25;0.0;0.0;17.0
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;GINECOLOGIA;GINECOLOGIA CLIMATERIO;ALTA;57.0;0.0;0.0;0;0.0;39.0;34;1.0;2.56;46.42
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;GINECOLOGIA;GINECOLOGIA GERAL;ALTA;383.0;2.0;0.52;2;0.0;376.0;266;7.0;1.86;3.43
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;GINECOLOGIA;GINECOLOGIA INFERTILIDADE;ALTA;52.0;13.0;25.0;13;0.0;19.0;14;0.0;0.0;8.53
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;GINECOLOGIA;GINECOLOGIA PLANEJAMENTO FAMILIAR;ALTA;492.0;26.0;5.28;17;1.83;256.0;189;35.0;13.67;39.5
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;GINECOLOGIA;GINECOLOGIA SEXUALIDADE FEMININA;ALTA;71.0;18.0;25.35;0;25.35;52.0;36;0.0;0.0;5.43
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;HEPATOLOGIA;HEPATOLOGIA GERAL;ALTA;9.0;0.0;0.0;0;0.0;9.0;5;0.0;0.0;93.57
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;INFECTOLOGIA;INFECTOLOGIA GERAL;ALTA;24.0;0.0;0.0;0;0.0;19.0;16;0.0;0.0;7.23
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;MASTOLOGIA;MASTOLOGIA GERAL;ALTA;61.0;1.0;1.64;1;0.0;26.0;13;0.0;0.0;3.1
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;NEFROLOGIA;NEFROLOGIA GERAL;ALTA;47.0;0.0;0.0;0;0.0;35.0;30;0.0;0.0;79.0
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;NEUROLOGIA;NEUROLOGIA GERAL;ALTA;52.0;0.0;0.0;0;0.0;52.0;39;2.0;3.85;31.45
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;NUTRIÇÃO;NUTRIÇÃO GERAL;ALTA;192.0;14.0;7.29;14;0.0;172.0;112;56.0;32.56;23.65
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;NUTRIÇÃO;NUTRIÇÃO PEDIATRICA;ALTA;21.0;1.0;4.76;1;0.0;20.0;16;1.0;5.0;46.0
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;NUTROLOGIA;NUTROLOGIA ADULTO;ALTA;45.0;7.0;15.56;2;11.11;38.0;29;9.0;23.68;233.49
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;CARDIOLOGIA;OCI AVALIAÇÃO DE RISCO CIRÚRGICO;ALTA;302.0;37.0;12.25;4;10.93;228.0;176;5.0;2.19;14.16
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;ORTOPEDIA E TRAUMATOLOGIA;OCI AVALIAÇÃO DIAGNÓSTICA EM ORTOPEDIA COM RECURSOS DE RADIOLOGIA;ALTA;150.0;31.0;20.67;6;16.67;89.0;69;1.0;1.12;58.54
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA GERAL;ALTA;36.0;1.0;2.78;1;0.0;35.0;32;0.0;0.0;19.29
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;PEDIATRIA;PEDIATRIA GERAL;ALTA;146.0;1.0;0.68;1;0.0;72.0;50;0.0;0.0;5.08
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;PEDIATRIA;PEDIATRIA PUERICULTURA;ALTA;143.0;4.0;2.8;3;0.7;57.0;48;0.0;0.0;9.91
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;PNEUMOLOGIA;PNEUMOLOGIA GERAL;ALTA;59.0;0.0;0.0;0;0.0;59.0;48;0.0;0.0;13.03
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;PNEUMOLOGIA;PNEUMOLOGIA PEDIATRICA;ALTA;16.0;1.0;6.25;1;0.0;15.0;12;0.0;0.0;290.78
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;PSIQUIATRIA;PSIQUIATRIA GERAL;ALTA;16.0;0.0;0.0;0;0.0;16.0;16;0.0;0.0;8.0
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;UROLOGIA;UROLOGIA GERAL;ALTA;75.0;0.0;0.0;0;0.0;15.0;13;0.0;0.0;8.0
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589141 / CLINICA DA FAMILIA OTANIRA AZEVEDO DE SOUSA;SUDOESTE I;FISIOTERAPIA;FISIOTERAPIA GERAL;ALTA;72.0;67.0;93.06;0;93.06;5.0;0;0.0;0.0;36.6
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589168 / CLINICA DA FAMILIA OLIVIO ANTONIO DE FREITAS;SUDOESTE I;FISIOTERAPIA;FISIOTERAPIA GERAL;ALTA;195.0;191.0;97.95;0;97.95;4.0;0;0.0;0.0;14.8
2026/08;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589184 / CLINICA DA FAMILIA JOAO AMARO REZENDE;SUDOESTE I;FISIOTERAPIA;FISIOTERAPIA GERAL;ALTA;48.0;47.0;97.92;0;97.92;1.0;0;0.0;0.0;16.0
2026/08;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;CARDIOLOGIA;CARDIOLOGIA GERAL;MEDIA;704.0;627.0;89.06;6;88.21;77.0;73;0.0;0.0;1.84
2026/08;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;GINECOLOGIA;GINECOLOGIA GERAL;MEDIA;454.0;408.0;89.87;3;89.21;46.0;31;0.0;0.0;10.5
2026/08;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;NEUROLOGIA;NEUROLOGIA GERAL;MEDIA;675.0;626.0;92.74;2;92.44;49.0;18;0.0;0.0;0.0
2026/08;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;OFTALMOLOGIA;OFTALMOLOGIA GERAL;MEDIA;714.0;551.0;77.17;6;76.33;163.0;98;0.0;0.0;36.55
2026/08;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA COLUNA;MEDIA;117.0;79.0;67.52;4;64.1;38.0;18;0.0;0.0;0.0
2026/08;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA GERAL;MEDIA;841.0;688.0;81.81;14;80.14;153.0;110;0.0;0.0;6.0
2026/08;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;OTORRINOLARINGOLOGIA;OTORRINOLARINGOLOGIA GERAL;MEDIA;220.0;158.0;71.82;4;70.0;62.0;51;0.0;0.0;3.2
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;CABEÇA E PESCOÇO;CABEÇA E PESCOÇO CIRURGICA;ALTA;32.0;14.0;43.75;14;0.0;18.0;11;5.0;27.78;668.78
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;CIRURGIA;CIRURGIA GERAL;ALTA;168.0;94.0;55.95;29;38.69;74.0;57;17.0;22.97;5.48
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;CIRURGIA VASCULAR;CIRURGIA VASCULAR VARIZES;ALTA;42.0;2.0;4.76;2;0.0;40.0;28;12.0;30.0;64.21
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;COLOPROCTOLOGIA;COLOPROCTOLOGIA GERAL;ALTA;16.0;0.0;0.0;0;0.0;16.0;11;5.0;31.25;362.83
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;GASTROENTEROLOGIA;GASTROENTEROLOGIA GERAL;ALTA;24.0;0.0;0.0;0;0.0;24.0;12;12.0;50.0;28.29
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;NEFROLOGIA;NEFROLOGIA GERAL;ALTA;6.0;0.0;0.0;0;0.0;6.0;2;4.0;66.67;199.2
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;NEUROCIRURGIA;NEUROCIRURGIA GERAL;ALTA;20.0;12.0;60.0;6;30.0;8.0;7;1.0;12.5;297.78
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;NEUROLOGIA;NEUROLOGIA GERAL;ALTA;10.0;1.0;10.0;1;0.0;9.0;5;4.0;44.44;142.5
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ORTOPEDIA E TRAUMATOLOGIA;OCI AVALIAÇÃO DIAGNÓSTICA EM ORTOPEDIA COM RECURSOS DE RADIOLOGIA;ALTA;5.0;4.0;80.0;1;60.0;1.0;1;0.0;0.0;0.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ONCOLOGIA CLINICA;OCI AVALIAÇÃO DIAGNÓSTICA INICIAL - CÂNCER DE MAMA;ALTA;3.0;3.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ONCOLOGIA CLINICA;ONCOLOGIA CLINICA DERMATOLOGIA;ALTA;14.0;0.0;0.0;0;0.0;14.0;11;3.0;21.43;6.5
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ONCOLOGIA CLINICA;ONCOLOGIA CLINICA GERAL;ALTA;52.0;49.0;94.23;4;86.54;3.0;2;1.0;33.33;7.33
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ONCOLOGIA CLINICA;ONCOLOGIA CLINICA MASTOLOGIA;ALTA;21.0;20.0;95.24;5;71.43;1.0;1;0.0;0.0;0.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ONCOLOGIA CLINICA;ONCOLOGIA CLÍNICA GASTROENTEROLOGIA;ALTA;8.0;8.0;100.0;2;75.0;0.0;0;0.0;0.0;0.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA GERAL;ALTA;26.0;4.0;15.38;4;0.0;22.0;12;10.0;45.45;4.79
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA JOELHO;ALTA;30.0;3.0;10.0;3;0.0;27.0;22;5.0;18.52;20.59
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA OMBRO E COTOVELO;ALTA;10.0;1.0;10.0;1;0.0;9.0;8;1.0;11.11;121.94
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA QUADRIL;ALTA;24.0;18.0;75.0;0;75.0;6.0;5;1.0;16.67;3.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;OTORRINOLARINGOLOGIA;OTORRINOLARINGOLOGIA GERAL;ALTA;24.0;3.0;12.5;3;0.0;21.0;7;14.0;66.67;337.1
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;PNEUMOLOGIA;PNEUMOLOGIA GERAL;ALTA;14.0;2.0;14.29;2;0.0;12.0;7;5.0;41.67;28.6
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;PSIQUIATRIA;PSIQUIATRIA GERAL;ALTA;8.0;8.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;UROLOGIA;UROLOGIA GERAL;ALTA;76.0;6.0;7.89;6;0.0;70.0;49;20.0;28.57;18.51
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;CARDIOLOGIA;CARDIOLOGIA GERAL;MEDIA;124.0;2.0;1.61;2;0.0;122.0;73;49.0;40.16;31.29
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;CIRURGIA VASCULAR;CIRURGIA VASCULAR GERAL;MEDIA;158.0;4.0;2.53;4;0.0;154.0;35;8.0;5.19;96.19
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;DERMATOLOGIA;DERMATOLOGIA GERAL;MEDIA;60.0;1.0;1.67;1;0.0;59.0;31;21.0;35.59;57.14
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA GERAL;MEDIA;96.0;0.0;0.0;0;0.0;96.0;55;41.0;42.71;78.81
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ENFERMEIRO;ENFERMEIRO FERIDAS CRÔNICAS;MEDIA;36.0;36.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;FISIOTERAPIA;FISIOTERAPIA GERAL;MEDIA;64.0;60.0;93.75;4;87.5;4.0;4;0.0;0.0;1.25
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;FONOAUDIOLOGIA;FONOAUDIOLOGIA GERAL;MEDIA;32.0;3.0;9.38;3;0.0;29.0;15;14.0;48.28;95.94
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;GERIATRIA;GERIATRIA GERAL;MEDIA;146.0;102.0;69.86;12;61.64;44.0;22;21.0;47.73;1.31
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;NEUROLOGIA;NEUROLOGIA GERAL;MEDIA;28.0;3.0;10.71;3;0.0;25.0;13;12.0;48.0;17.5
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ODONTOLOGIA;ODONTOLOGIA ENDODONTIA;MEDIA;24.0;0.0;0.0;0;0.0;24.0;5;16.0;66.67;265.44
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ODONTOLOGIA;ODONTOLOGIA ODONTOPEDIATRIA;MEDIA;39.0;0.0;0.0;0;0.0;39.0;16;14.0;35.9;103.88
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ODONTOLOGIA;ODONTOLOGIA PPNE ADULTO;MEDIA;8.0;8.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ODONTOLOGIA;ODONTOLOGIA PPNE INFANTIL;MEDIA;13.0;7.0;53.85;0;53.85;6.0;4;1.0;16.67;0.75
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;OFTALMOLOGIA;OFTALMOLOGIA GERAL;MEDIA;530.0;28.0;5.28;28;0.0;502.0;269;233.0;46.41;200.01
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA COLUNA;MEDIA;28.0;0.0;0.0;0;0.0;28.0;20;8.0;28.57;375.64
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA GERAL;MEDIA;98.0;7.0;7.14;7;0.0;91.0;57;33.0;36.26;42.54
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA JOELHO;MEDIA;247.0;11.0;4.45;11;0.0;236.0;144;57.0;24.15;225.28
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;PNEUMOLOGIA;PNEUMOLOGIA GERAL;MEDIA;45.0;1.0;2.22;1;0.0;44.0;33;11.0;25.0;38.36
2026/08;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;PSICOLOGIA;PSICOLOGIA GERAL;MEDIA;34.0;5.0;14.71;5;0.0;29.0;6;23.0;79.31;68.61
